"customerkey","geographykey","name","birthdate","gender","occupation","commutedistance","city","state","country","postalcode"
21550,163,"Kara Deng","1958-08-22","F","Management","5-10 Miles","Berlin","Saarland","Germany","12171"
21551,39,"Elijah Butler","1981-02-16","M","Professional","2-5 Miles","Sunbury","Victoria","Australia","3429"
21552,20,"Francis Alvarez","1981-05-18","M","Professional","10+ Miles","Brisbane","Queensland","Australia","4000"
21553,27,"Allen Suri","1981-04-15","M","Professional","10+ Miles","Townsville","Queensland","Australia","4810"
21554,4,"Molly Rana","1979-01-21","F","Professional","10+ Miles","Goulburn","New South Wales","Australia","2580"
21555,35,"Jarrod Madan","1979-09-06","M","Professional","10+ Miles","Melbourne","Victoria","Australia","3000"
21556,15,"Gloria Serrano","1979-11-24","F","Professional","10+ Miles","Silverwater","New South Wales","Australia","2264"
21557,6,"Kate Lal","1979-10-14","F","Management","10+ Miles","Lavender Bay","New South Wales","Australia","2060"
21558,4,"Nicole Coleman","1984-12-20","F","Management","10+ Miles","Goulburn","New South Wales","Australia","2580"
21559,26,"Pedro Malhotra","1978-10-05","M","Management","10+ Miles","Rockhampton","Queensland","Australia","4700"
21560,35,"Kristopher Lopez","1979-03-12","M","Professional","10+ Miles","Melbourne","Victoria","Australia","3000"
21561,8,"Albert Navarro","1977-11-17","M","Professional","10+ Miles","Matraville","New South Wales","Australia","2036"
21562,3,"Drew Jai","1983-10-16","M","Management","10+ Miles","Darlinghurst","New South Wales","Australia","2010"
21563,24,"Carla Mehta","1977-06-23","F","Professional","10+ Miles","Hawthorne","Queensland","Australia","4171"
21564,27,"Erica Liu","1977-01-28","F","Professional","10+ Miles","Townsville","Queensland","Australia","4810"
21565,21,"Sheena Shan","1983-11-08","F","Management","10+ Miles","Caloundra","Queensland","Australia","4551"
21566,22,"Jermaine Garcia","1977-07-14","M","Management","10+ Miles","East Brisbane","Queensland","Australia","4169"
21567,18,"Candace Sanchez","1982-07-09","F","Management","10+ Miles","Sydney","New South Wales","Australia","1002"
21568,23,"Jacquelyn Hernandez","1977-05-20","F","Management","10+ Miles","Gold Coast","Queensland","Australia","4217"
21569,5,"Brendan Rai","1981-09-10","M","Professional","10+ Miles","Lane Cove","New South Wales","Australia","1597"
21570,11,"Barry Kovár","1975-12-30","M","Management","10+ Miles","North Ryde","New South Wales","Australia","2113"
21571,8,"Darryl Yang","1975-10-23","M","Management","10+ Miles","Matraville","New South Wales","Australia","2036"
21572,7,"Randall Ramos","1982-04-23","M","Management","0-1 Miles","Malabar","New South Wales","Australia","2036"
21573,14,"Jimmy Munoz","1975-01-31","M","Management","0-1 Miles","Rhodes","New South Wales","Australia","2138"
21574,638,"Fernando Lewis","1970-01-15","M","Professional","0-1 Miles","Sedro Woolley","Washington","United States","98284"
21575,322,"Justin Foster","1962-02-12","M","Professional","2-5 Miles","Fremont","California","United States","94536"
21576,546,"Benjamin Gonzales","1962-04-11","M","Professional","2-5 Miles","Oregon City","Oregon","United States","97045"
21577,49,"Tiffany Ma","1939-09-08","F","Management","5-10 Miles","Cliffside","British Columbia","Canada","V8Y 1L1"
21578,642,"Jordan Green","1950-10-15","M","Management","5-10 Miles","Tacoma","Washington","United States","98403"
21579,553,"Wyatt Jackson","1940-05-03","M","Management","5-10 Miles","Woodburn","Oregon","United States","97071"
21580,52,"Mariah Ward","1969-06-26","F","Professional","2-5 Miles","Langley","British Columbia","Canada","V3A 4R2"
21581,71,"Rachel Russell","1969-01-10","F","Professional","0-1 Miles","Westminster","British Columbia","Canada","V3L 1H4"
21582,49,"Amber Roberts","1983-03-10","F","Skilled Manual","0-1 Miles","Cliffside","British Columbia","Canada","V8Y 1L1"
21583,653,"Jaclyn Lal","1977-10-03","F","Skilled Manual","0-1 Miles","Casper","Wyoming","United States","82601"
21584,616,"Gavin Bryant","1977-08-02","M","Skilled Manual","2-5 Miles","Everett","Washington","United States","98201"
21585,543,"Trinity Gray","1977-12-16","F","Skilled Manual","2-5 Miles","Lebanon","Oregon","United States","97355"
21586,552,"Stephanie Foster","1978-01-03","F","Skilled Manual","2-5 Miles","W. Linn","Oregon","United States","97068"
21587,298,"Jenna Roberts","1983-05-25","F","Skilled Manual","2-5 Miles","Bellflower","California","United States","90706"
21588,301,"Theodore Martin","1977-08-02","M","Skilled Manual","2-5 Miles","Burbank","California","United States","91502"
21589,60,"Vanessa Coleman","1975-09-12","F","Skilled Manual","2-5 Miles","Port Hammond","British Columbia","Canada","V6B 3P7"
21590,609,"Taylor Gonzales","1976-05-06","F","Skilled Manual","2-5 Miles","Bellingham","Washington","United States","98225"
21591,310,"Clayton Goel","1976-03-25","M","Skilled Manual","0-1 Miles","Colma","California","United States","94014"
21592,623,"Christina Reed","1975-09-18","F","Skilled Manual","0-1 Miles","Kirkland","Washington","United States","98033"
21593,301,"Marcus Roberts","1975-05-01","M","Skilled Manual","0-1 Miles","Burbank","California","United States","91502"
21594,322,"Brianna Moore","1985-08-16","F","Skilled Manual","0-1 Miles","Fremont","California","United States","94536"
21595,54,"Juan Ward","1982-10-19","M","Professional","2-5 Miles","N. Vancouver","British Columbia","Canada","V7L 4J4"
21596,553,"Luke Wright","1977-01-30","M","Professional","0-1 Miles","Woodburn","Oregon","United States","97071"
21597,312,"Jose Jones","1982-01-30","M","Professional","0-1 Miles","Coronado","California","United States","92118"
21598,648,"Chloe Perez","1980-10-10","F","Professional","0-1 Miles","Yakima","Washington","United States","98901"
21599,548,"Sara Lopez","1980-12-08","F","Professional","2-5 Miles","Salem","Oregon","United States","97301"
21600,368,"Alexa Bell","1973-11-24","F","Skilled Manual","2-5 Miles","Santa Cruz","California","United States","95062"
21601,360,"Jacqueline Bell","1979-02-16","F","Skilled Manual","2-5 Miles","San Francisco","California","United States","94109"
21602,612,"Manuel Malhotra","1974-06-24","M","Skilled Manual","2-5 Miles","Burien","Washington","United States","98168"
21603,609,"Seth Barnes","1973-12-18","M","Skilled Manual","0-1 Miles","Bellingham","Washington","United States","98225"
21604,315,"Melanie Howard","1972-11-14","F","Professional","2-5 Miles","Downey","California","United States","90241"
21605,612,"Brittney Ye","1975-08-25","F","Professional","0-1 Miles","Burien","Washington","United States","98168"
21606,614,"Connor Roberts","1981-04-07","M","Professional","0-1 Miles","Edmonds","Washington","United States","98020"
21607,614,"Bryce Torres","1975-10-10","M","Professional","2-5 Miles","Edmonds","Washington","United States","98020"
21608,634,"David Griffin","1981-12-02","M","Professional","2-5 Miles","Redmond","Washington","United States","98052"
21609,307,"Tabitha Blanco","1976-01-05","F","Professional","2-5 Miles","Chula Vista","California","United States","91910"
21610,322,"Caleb Edwards","1981-02-16","M","Professional","2-5 Miles","Fremont","California","United States","94536"
21611,385,"Ethan Wilson","1975-09-15","M","Professional","0-1 Miles","Woodland Hills","California","United States","91364"
21612,548,"Spencer Foster","1972-12-21","M","Professional","0-1 Miles","Salem","Oregon","United States","97301"
21613,57,"Caleb Powell","1972-10-15","M","Skilled Manual","0-1 Miles","Newton","British Columbia","Canada","V2M1P1"
21614,49,"William Thomas","1973-02-13","M","Skilled Manual","0-1 Miles","Cliffside","British Columbia","Canada","V8Y 1L1"
21615,311,"Grace Torres","1972-11-15","F","Skilled Manual","0-1 Miles","Concord","California","United States","94519"
21616,612,"Carson Wood","1972-05-05","M","Professional","2-5 Miles","Burien","Washington","United States","98168"
21617,539,"Jennifer Miller","1982-08-23","F","Professional","0-1 Miles","Corvallis","Oregon","United States","97330"
21618,54,"Elijah Carter","1977-08-16","M","Professional","2-5 Miles","N. Vancouver","British Columbia","Canada","V7L 4J4"
21619,385,"Angela Patterson","1971-10-17","F","Professional","2-5 Miles","Woodland Hills","California","United States","91364"
21620,50,"Mariah Brooks","1986-01-30","F","Professional","0-1 Miles","Haney","British Columbia","Canada","V2W 1W2"
21621,54,"Jordan Parker","1980-01-31","M","Professional","2-5 Miles","N. Vancouver","British Columbia","Canada","V7L 4J4"
21622,59,"Ethan Winston","1974-11-15","M","Professional","2-5 Miles","Oak Bay","British Columbia","Canada","V8P"
21623,632,"Connor Diaz","1974-11-20","M","Professional","2-5 Miles","Port Orchard","Washington","United States","98366"
21624,642,"Faith Price","1974-07-17","F","Professional","2-5 Miles","Tacoma","Washington","United States","98403"
21625,553,"Jennifer Hall","1975-02-24","F","Professional","2-5 Miles","Woodburn","Oregon","United States","97071"
21626,648,"Brianna Garcia","1980-10-21","F","Professional","0-1 Miles","Yakima","Washington","United States","98901"
21627,302,"Bailey Roberts","1980-03-12","F","Professional","2-5 Miles","Burlingame","California","United States","94010"
21628,612,"Kelli Xu","1971-02-18","F","Professional","2-5 Miles","Burien","Washington","United States","98168"
21629,52,"Thomas Thomas","1976-08-12","M","Skilled Manual","0-1 Miles","Langley","British Columbia","Canada","V3A 4R2"
21630,627,"Faith Jenkins","1976-03-05","F","Skilled Manual","2-5 Miles","Marysville","Washington","United States","98270"
21631,49,"Martin Sanchez","1976-04-15","M","Skilled Manual","10+ Miles","Cliffside","British Columbia","Canada","V8Y 1L1"
21632,312,"Jaclyn Liang","1971-03-06","F","Skilled Manual","10+ Miles","Coronado","California","United States","92118"
21633,633,"Cameron Zhang","1971-01-14","M","Skilled Manual","10+ Miles","Puyallup","Washington","United States","98371"
21634,614,"Arianna Cook","1976-05-21","F","Skilled Manual","10+ Miles","Edmonds","Washington","United States","98020"
21635,352,"Christian Lewis","1976-03-16","M","Skilled Manual","10+ Miles","Palo Alto","California","United States","94303"
21636,385,"Katherine Rivera","1971-04-18","F","Skilled Manual","10+ Miles","Woodland Hills","California","United States","91364"
21637,359,"Richard Lewis","1980-10-14","M","Professional","2-5 Miles","San Diego","California","United States","92102"
21638,539,"Olivia Harris","1970-05-02","F","Professional","2-5 Miles","Corvallis","Oregon","United States","97330"
21639,612,"Anthony Wilson","1975-03-23","M","Skilled Manual","10+ Miles","Burien","Washington","United States","98168"
21640,314,"Charles Cooper","1969-10-05","M","Skilled Manual","2-5 Miles","Daly City","California","United States","94015"
21641,314,"Kaylee Perez","1981-02-16","F","Skilled Manual","2-5 Miles","Daly City","California","United States","94015"
21642,59,"Alexandra Rodriguez","1969-12-01","F","Skilled Manual","2-5 Miles","Oak Bay","British Columbia","Canada","V8P"
21643,311,"Wyatt Diaz","1970-02-12","M","Skilled Manual","2-5 Miles","Concord","California","United States","94519"
21644,383,"Sydney Howard","1969-11-19","F","Skilled Manual","2-5 Miles","West Covina","California","United States","91791"
21645,644,"Spencer Alexander","1970-02-04","M","Skilled Manual","0-1 Miles","Walla Walla","Washington","United States","99362"
21646,335,"Luis Bryant","1968-12-02","M","Professional","0-1 Miles","Lemon Grove","California","United States","91945"
21647,611,"Blake Brown","1968-08-03","M","Professional","2-5 Miles","Bremerton","Washington","United States","98312"
21648,301,"Ronnie Sun","1969-04-11","M","Professional","2-5 Miles","Burbank","California","United States","91502"
21649,311,"Keith Nara","1969-03-07","M","Professional","2-5 Miles","Concord","California","United States","94519"
21650,312,"Cedric Zeng","1969-05-22","M","Professional","2-5 Miles","Coronado","California","United States","92118"
21652,68,"Julia Bell","1974-09-29","F","Professional","2-5 Miles","Vancouver","British Columbia","Canada","V7L 4J4"
21653,361,"Jose Anderson","1968-07-03","M","Professional","2-5 Miles","San Gabriel","California","United States","91776"
21654,329,"Aidan Barnes","1969-05-26","M","Professional","2-5 Miles","Imperial Beach","California","United States","91932"
21655,56,"Zachary Bryant","1974-06-17","M","Professional","2-5 Miles","Newton","British Columbia","Canada","V2M1N7"
21656,69,"Hannah Hayes","1968-12-21","F","Professional","0-1 Miles","Victoria","British Columbia","Canada","V8V"
21657,609,"Sara Green","1968-09-03","F","Professional","2-5 Miles","Bellingham","Washington","United States","98225"
21658,68,"Jocelyn Powell","1969-03-17","F","Professional","2-5 Miles","Vancouver","British Columbia","Canada","V7L 4J4"
21659,50,"Gabrielle Jenkins","1968-12-22","F","Professional","2-5 Miles","Haney","British Columbia","Canada","V2W 1W2"
21660,339,"Allison Watson","1969-01-24","F","Professional","2-5 Miles","Mill Valley","California","United States","94941"
21661,163,"Terry Champion","1984-02-15","M","Manual","1-2 Miles","Berlin","Saarland","Germany","12171"
21662,206,"Orlando Muñoz","1977-11-29","M","Manual","1-2 Miles","Roissy en Brie","Seine et Marne","France","77680"
21663,177,"Kenneth Goel","1978-02-13","M","Manual","0-1 Miles","Stuttgart","Saarland","Germany","70511"
21664,189,"Edwin Yuan","1977-08-26","M","Manual","1-2 Miles","Roubaix","Nord","France","59100"
21665,180,"Karl Jai","1979-01-05","M","Manual","1-2 Miles","Colomiers","Garonne (Haute)","France","31770"
21666,153,"Leslie Jimenez","1979-01-01","F","Skilled Manual","0-1 Miles","Berlin","Nordrhein-Westfalen","Germany","14197"
21667,159,"Crystal Zhang","1978-09-25","F","Skilled Manual","1-2 Miles","München","Nordrhein-Westfalen","Germany","80074"
21668,234,"Christina Rogers","1979-03-11","F","Skilled Manual","0-1 Miles","Bury","England","United Kingdom","PE17"
21669,236,"Jessica Rodriguez","1978-10-01","F","Skilled Manual","1-2 Miles","Cheltenham","England","United Kingdom","GL50"
21670,187,"Benjamin Lal","1983-04-03","M","Manual","1-2 Miles","Lille","Nord","France","59000"
21671,189,"Nicolas Jai","1978-04-23","M","Manual","2-5 Miles","Roubaix","Nord","France","59100"
21672,166,"Craig Gomez","1977-11-03","M","Manual","2-5 Miles","Frankfurt am Main","Saarland","Germany","60061"
21673,196,"Jésus Gill","1978-01-14","M","Manual","1-2 Miles","Paris","Seine (Paris)","France","75007"
21674,155,"Jada Morris","1976-09-17","F","Manual","0-1 Miles","Bottrop","Nordrhein-Westfalen","Germany","46236"
