customerkey,geographykey,name,birthdate,gender,occupation,commutedistance,city,state,country,postalcode
18427,543,Justin Diaz,19-04-1964,M,Management,5-10 Miles,Lebanon,Oregon,United States,97355
18428,547,Alexis Henderson,21-08-1958,F,Management,1-2 Miles,Portland,Oregon,United States,97205
18429,642,Faith Gonzales,11-09-1958,F,Management,5-10 Miles,Tacoma,Washington,United States,98403
18430,552,Victoria Morgan,06-01-1958,F,Professional,5-10 Miles,W. Linn,Oregon,United States,97068
18431,335,Cameron Hayes,24-02-1958,M,Professional,5-10 Miles,Lemon Grove,California,United States,91945
18432,302,Jordan Lopez,04-04-1949,F,Management,10+ Miles,Burlingame,California,United States,94010
18433,59,Seth Ross,24-01-1944,M,Management,1-2 Miles,Oak Bay,British Columbia,Canada,V8P
18434,302,Clayton Stone,01-08-1943,M,Management,5-10 Miles,Burlingame,California,United States,94010
18435,644,Maria Phillips,15-02-1945,F,Management,10+ Miles,Walla Walla,Washington,United States,99362
18436,369,Richard Johnson,16-11-1944,M,Management,1-2 Miles,Santa Monica,California,United States,90401
18437,337,Isabella Butler,05-12-1951,F,Management,10+ Miles,Long Beach,California,United States,90802
18438,310,Sheila Sanz,21-09-1946,F,Management,10+ Miles,Colma,California,United States,94014
18439,627,Angela Coleman,12-01-1947,F,Management,10+ Miles,Marysville,Washington,United States,98270
18440,310,Joe Ashe,04-05-1947,M,Management,1-2 Miles,Colma,California,United States,94014
18441,300,Tabitha Munoz,17-08-1952,F,Management,10+ Miles,Beverly Hills,California,United States,90210
18442,627,Mason Hill,30-08-1946,M,Management,10+ Miles,Marysville,Washington,United States,98270
18443,22,Ross Lopez,31-07-1969,M,Clerical,5-10 Miles,East Brisbane,Queensland,Australia,4169
18444,25,Shannon Chow,10-07-1958,F,Skilled Manual,5-10 Miles,Hervey Bay,Queensland,Australia,4655
18445,7,Colin Li,17-11-1958,M,Skilled Manual,5-10 Miles,Malabar,New South Wales,Australia,2036
18446,7,Larry Ramos,17-08-1952,M,Skilled Manual,1-2 Miles,Malabar,New South Wales,Australia,2036
18447,5,Renee Ortega,24-03-1954,F,Clerical,5-10 Miles,Lane Cove,New South Wales,Australia,1597
18448,337,Jennifer Bailey,02-07-1983,F,Skilled Manual,5-10 Miles,Long Beach,California,United States,90802
18449,49,Derrick Ramos,13-03-1983,M,Clerical,1-2 Miles,Cliffside,British Columbia,Canada,V8Y 1L1
18450,10,Willie Shen,20-02-1954,M,Clerical,5-10 Miles,Newcastle,New South Wales,Australia,2300
18451,38,Dale Pal,05-11-1953,M,Clerical,5-10 Miles,South Melbourne,Victoria,Australia,3205
18452,32,Bruce Martinez,09-06-1959,M,Clerical,1-2 Miles,Bendigo,Victoria,Australia,3550
18453,539,Caroline Patterson,30-11-1982,F,Skilled Manual,5-10 Miles,Corvallis,Oregon,United States,97330
18454,301,George Perez,23-05-1983,M,Skilled Manual,5-10 Miles,Burbank,California,United States,91502
18455,312,Alejandro Wu,25-03-1983,M,Skilled Manual,1-2 Miles,Coronado,California,United States,92118
18456,326,Timothy Bailey,05-03-1983,M,Skilled Manual,1-2 Miles,Grossmont,California,United States,91941
18457,19,Olivia White,12-01-1961,F,Clerical,1-2 Miles,Wollongong,New South Wales,Australia,2500
18458,35,Gregory She,08-04-1961,M,Clerical,5-10 Miles,Melbourne,Victoria,Australia,3000
18459,311,Toni Sai,10-07-1985,F,Skilled Manual,1-2 Miles,Concord,California,United States,94519
18460,368,Faith Butler,07-10-1985,F,Skilled Manual,0-1 Miles,Santa Cruz,California,United States,95062
18461,16,Tina Martinez,11-01-1958,F,Skilled Manual,1-2 Miles,Springwood,New South Wales,Australia,2777
18462,39,Clarence Zhu,17-07-1957,M,Skilled Manual,5-10 Miles,Sunbury,Victoria,Australia,3429
18463,5,Adriana Suri,08-01-1958,F,Skilled Manual,5-10 Miles,Lane Cove,New South Wales,Australia,1597
18464,10,Toni Suri,22-03-1958,F,Skilled Manual,5-10 Miles,Newcastle,New South Wales,Australia,2300
18465,39,Jamie Yang,18-02-1963,F,Skilled Manual,5-10 Miles,Sunbury,Victoria,Australia,3429
18466,30,Joy Gutierrez,08-03-1964,F,Skilled Manual,5-10 Miles,Perth,South Australia,Australia,6006
18467,23,Darren Townsend,20-05-1970,M,Skilled Manual,5-10 Miles,Gold Coast,Queensland,Australia,4217
18468,4,Joel Sanchez,01-11-1958,M,Skilled Manual,5-10 Miles,Goulburn,New South Wales,Australia,2580
18469,35,Robyn Rubio,07-09-1959,F,Skilled Manual,1-2 Miles,Melbourne,Victoria,Australia,3000
18470,36,Jennifer Taylor,17-04-1960,F,Skilled Manual,1-2 Miles,Melton,Victoria,Australia,3337
18471,612,Paige Stewart,13-02-1986,F,Skilled Manual,1-2 Miles,Burien,Washington,United States,98168
18472,633,Hannah Ross,01-12-1980,F,Skilled Manual,5-10 Miles,Puyallup,Washington,United States,98371
18473,331,Nathaniel Rogers,23-11-1980,M,Skilled Manual,5-10 Miles,La Jolla,California,United States,92806
18474,337,James Smith,07-01-1981,M,Skilled Manual,5-10 Miles,Long Beach,California,United States,90802
18475,648,Natalie Brown,23-11-1979,F,Skilled Manual,1-2 Miles,Yakima,Washington,United States,98901
18476,299,Brooke Rogers,13-08-1985,F,Skilled Manual,1-2 Miles,Berkeley,California,United States,94704
18477,336,Angelica Hughes,07-02-1979,F,Skilled Manual,1-2 Miles,Lincoln Acres,California,United States,91950
18478,298,Eduardo Roberts,01-10-1984,M,Professional,5-10 Miles,Bellflower,California,United States,90706
18479,612,Stacey Chen,18-04-1979,F,Professional,5-10 Miles,Burien,Washington,United States,98168
18480,302,Heidi Suri,06-01-1979,F,Professional,5-10 Miles,Burlingame,California,United States,94010
18481,310,Tanya Romero,11-09-1978,F,Professional,5-10 Miles,Colma,California,United States,94014
18482,2,Sharon Nara,14-03-1961,F,Skilled Manual,1-2 Miles,Coffs Harbour,New South Wales,Australia,2450
18483,30,Byron Gill,03-09-1971,M,Skilled Manual,1-2 Miles,Perth,South Australia,Australia,6006
18484,3,Dustin Sharma,10-06-1972,M,Skilled Manual,1-2 Miles,Darlinghurst,New South Wales,Australia,2010
18485,35,Devin Gonzalez,20-05-1961,M,Skilled Manual,5-10 Miles,Melbourne,Victoria,Australia,3000
18486,17,Kari Torres,05-06-1962,F,Skilled Manual,5-10 Miles,St. Leonards,New South Wales,Australia,2065
18487,39,Tasha Nath,09-04-1962,F,Skilled Manual,1-2 Miles,Sunbury,Victoria,Australia,3429
18488,27,Clayton Xu,20-11-1961,M,Skilled Manual,5-10 Miles,Townsville,Queensland,Australia,4810
18489,15,Johnny Nara,12-03-1973,M,Skilled Manual,5-10 Miles,Silverwater,New South Wales,Australia,2264
18490,25,Brad Rai,19-11-1968,M,Professional,5-10 Miles,Hervey Bay,Queensland,Australia,4655
18491,3,Michele Gonzalez,24-11-1962,F,Professional,5-10 Miles,Darlinghurst,New South Wales,Australia,2010
18492,17,Tamara Johnston,11-04-1964,F,Management,2-5 Miles,St. Leonards,New South Wales,Australia,2065
18493,7,Kaitlin McDonald,30-08-1969,F,Management,2-5 Miles,Malabar,New South Wales,Australia,2036
18494,4,Marcus Young,04-11-1963,M,Management,2-5 Miles,Goulburn,New South Wales,Australia,2580
18495,35,Jeremy Phillips,30-08-1969,M,Management,2-5 Miles,Melbourne,Victoria,Australia,3000
18496,25,Vincent Zheng,01-02-1969,M,Management,0-1 Miles,Hervey Bay,Queensland,Australia,4655
18497,553,Fernando Evans,16-02-1979,M,Management,0-1 Miles,Woodburn,Oregon,United States,97071
18498,355,Zachary Russell,15-01-1979,M,Management,2-5 Miles,Redwood City,California,United States,94063
18499,612,Darren Rodriguez,17-11-1979,M,Professional,5-10 Miles,Burien,Washington,United States,98168
18500,539,Jose Brown,23-12-1979,M,Professional,5-10 Miles,Corvallis,Oregon,United States,97330
18501,644,Alexandra Powell,08-02-1980,F,Professional,1-2 Miles,Walla Walla,Washington,United States,99362
18502,307,Pamela Madan,02-04-1980,F,Professional,5-10 Miles,Chula Vista,California,United States,91910
18503,368,Timothy Peterson,13-11-1971,M,Management,5-10 Miles,Santa Cruz,California,United States,95062
18504,302,Angel Adams,06-08-1962,M,Skilled Manual,1-2 Miles,Burlingame,California,United States,94010
18505,360,Carol Scott,04-05-1963,F,Professional,1-2 Miles,San Francisco,California,United States,94109
18506,52,Evan Bradley,17-07-1962,M,Professional,5-10 Miles,Langley,British Columbia,Canada,V3A 4R2
18507,360,Edward Baker,10-01-1963,M,Professional,5-10 Miles,San Francisco,California,United States,94109
18508,299,Michele Chander,21-01-1963,F,Professional,5-10 Miles,Berkeley,California,United States,94704
18509,352,Xavier Foster,10-10-1972,M,Professional,1-2 Miles,Palo Alto,California,United States,94303
18510,383,Samuel Washington,25-08-1961,M,Professional,5-10 Miles,West Covina,California,United States,91791
18511,343,Mya Jenkins,20-11-1961,F,Professional,5-10 Miles,National City,California,United States,91950
18512,336,Alex Torres,06-12-1961,M,Professional,0-1 Miles,Lincoln Acres,California,United States,91950
18513,302,Edwin Xu,19-05-1962,M,Professional,5-10 Miles,Burlingame,California,United States,94010
18514,298,Anne Romero,16-06-1962,F,Professional,5-10 Miles,Bellflower,California,United States,90706
18515,545,Gabrielle Patterson,05-01-1962,F,Professional,0-1 Miles,Milwaukie,Oregon,United States,97222
18516,635,Juan Brooks,04-02-1938,M,Management,5-10 Miles,Renton,Washington,United States,98055
18517,618,Tristan Diaz,30-08-1981,M,Management,0-1 Miles,Issaquah,Washington,United States,98027
18518,626,Stephanie Scott,09-11-1970,F,Management,2-5 Miles,Lynnwood,Washington,United States,98036
18519,298,Alex Cook,20-08-1976,M,Professional,2-5 Miles,Bellflower,California,United States,90706
18520,307,Rafael Huang,27-05-1971,M,Management,1-2 Miles,Chula Vista,California,United States,91910
18521,307,Meghan Rowe,16-03-1976,F,Management,1-2 Miles,Chula Vista,California,United States,91910
18522,337,Jeremiah Smith,04-03-1976,M,Management,0-1 Miles,Long Beach,California,United States,90802
18523,53,Samuel Foster,10-01-1970,M,Management,2-5 Miles,Metchosin,British Columbia,Canada,V9
18524,60,Edward Alexander,22-03-1975,M,Management,0-1 Miles,Port Hammond,British Columbia,Canada,V6B 3P7
18525,53,Jack Lal,29-09-1968,M,Professional,0-1 Miles,Metchosin,British Columbia,Canada,V9
18526,360,Kevin Hernandez,20-12-1973,M,Professional,2-5 Miles,San Francisco,California,United States,94109
18527,642,Jonathan Baker,24-08-1973,M,Skilled Manual,2-5 Miles,Tacoma,Washington,United States,98403
18528,334,John Rodriguez,02-05-1968,M,Skilled Manual,2-5 Miles,Lakewood,California,United States,90712
18529,602,Albert Castro,19-08-1966,M,Skilled Manual,5-10 Miles,Chantilly,Virginia,United States,20151
18530,638,Wyatt Evans,18-06-1948,M,Management,10+ Miles,Sedro Woolley,Washington,United States,98284
18531,329,Thomas Simmons,14-08-1947,M,Management,10+ Miles,Imperial Beach,California,United States,91932
18532,618,Marcus Russell,07-11-1947,M,Management,10+ Miles,Issaquah,Washington,United States,98027
18533,383,Lucas Martinez,19-02-1959,M,Management,10+ Miles,West Covina,California,United States,91791
18534,637,Hunter Collins,26-05-1949,M,Management,1-2 Miles,Seattle,Washington,United States,98104
18535,49,Donald Kapoor,05-04-1949,M,Management,10+ Miles,Cliffside,British Columbia,Canada,V8Y 1L1
18536,343,Hailey Coleman,18-09-1948,F,Management,1-2 Miles,National City,California,United States,91950
18537,300,Kathryn Carson,03-07-1948,F,Management,10+ Miles,Beverly Hills,California,United States,90210
18538,618,Ian Mitchell,13-03-1949,M,Management,10+ Miles,Issaquah,Washington,United States,98027
18539,326,Riley Russell,14-02-1954,F,Management,1-2 Miles,Grossmont,California,United States,91941
18540,322,Victoria Perry,25-12-1948,F,Management,10+ Miles,Fremont,California,United States,94536
18541,71,Kayla Jones,02-01-1949,F,Management,5-10 Miles,Westminster,British Columbia,Canada,V3L 1H4
18542,612,Dustin She,30-12-1948,M,Management,5-10 Miles,Burien,Washington,United States,98168
18543,326,Dalton Wilson,21-03-1955,M,Professional,10+ Miles,Grossmont,California,United States,91941
18544,69,Riley Washington,31-05-1950,F,Professional,10+ Miles,Victoria,British Columbia,Canada,V8V
18545,623,Ian Clark,08-11-1955,M,Professional,10+ Miles,Kirkland,Washington,United States,98033
18546,420,Pieter Wycoff,21-12-1977,F,Skilled Manual,2-5 Miles,Clarkston,Georgia,United States,30021
18547,358,Ethan Johnson,03-03-1983,M,Professional,0-1 Miles,San Carlos,California,United States,94070
18548,343,Jordan Powell,03-02-1981,M,Skilled Manual,2-5 Miles,National City,California,United States,91950
18549,69,Sierra Collins,11-04-1976,F,Skilled Manual,2-5 Miles,Victoria,British Columbia,Canada,V8V
18550,372,Julia Griffin,18-04-1976,F,Skilled Manual,0-1 Miles,Spring Valley,California,United States,91977
18551,616,Chloe Hall,03-10-1975,F,Skilled Manual,2-5 Miles,Everett,Washington,United States,98201
18552,311,Kelsey Goel,02-04-1976,F,Skilled Manual,0-1 Miles,Concord,California,United States,94519
18553,542,Alex Roberts,04-01-1976,M,Skilled Manual,2-5 Miles,Lake Oswego,Oregon,United States,97034
18554,60,Isabelle Ross,17-05-1976,F,Professional,0-1 Miles,Port Hammond,British Columbia,Canada,V6B 3P7
18555,374,Muniraju Pulipalyam,15-04-1976,F,Professional,0-1 Miles,Torrance,California,United States,90505
18556,311,Ruben Perez,02-04-1975,M,Skilled Manual,2-5 Miles,Concord,California,United States,94519
18557,49,Bailey Lopez,16-09-1976,F,Professional,2-5 Miles,Cliffside,British Columbia,Canada,V8Y 1L1
18558,635,Alexandra Price,21-03-1977,F,Professional,0-1 Miles,Renton,Washington,United States,98055
18559,638,Lucas Adams,13-12-1982,M,Professional,2-5 Miles,Sedro Woolley,Washington,United States,98284
18560,301,Anna Miller,29-10-1982,F,Professional,2-5 Miles,Burbank,California,United States,91502
18561,310,Carol Torres,15-01-1977,F,Professional,2-5 Miles,Colma,California,United States,94014
18562,347,Mary Wright,14-12-1974,F,Professional,0-1 Miles,Novato,California,United States,94947
18563,352,Evan Sanchez,04-06-1980,M,Professional,0-1 Miles,Palo Alto,California,United States,94303
18564,326,John Moore,03-05-1978,M,Professional,2-5 Miles,Grossmont,California,United States,91941
18565,543,Dalton Bryant,12-09-1975,M,Professional,2-5 Miles,Lebanon,Oregon,United States,97355
18566,314,Bryce Peterson,16-03-1976,M,Professional,0-1 Miles,Daly City,California,United States,94015
18567,361,Madison Barnes,03-07-1972,F,Skilled Manual,2-5 Miles,San Gabriel,California,United States,91776
18568,316,Mya Bennett,17-12-1972,F,Skilled Manual,2-5 Miles,El Cajon,California,United States,92020
18569,548,Emma Bryant,03-10-1971,F,Professional,0-1 Miles,Salem,Oregon,United States,97301
18570,51,Mason Peterson,20-10-1971,M,Professional,2-5 Miles,Langford,British Columbia,Canada,V9
18571,68,Cameron Kumar,05-05-1972,M,Professional,2-5 Miles,Vancouver,British Columbia,Canada,V7L 4J4
18572,299,Danielle Watson,15-05-1972,F,Professional,0-1 Miles,Berkeley,California,United States,94704
18573,66,Andrea Phillips,15-12-1971,F,Professional,0-1 Miles,Sooke,British Columbia,Canada,V0
18574,338,Kaitlyn Taylor,18-04-1972,F,Professional,0-1 Miles,Los Angeles,California,United States,90012
18575,315,Erin Stewart,12-04-1972,F,Professional,2-5 Miles,Downey,California,United States,90241
18576,385,Emily Coleman,09-01-1983,F,Professional,2-5 Miles,Woodland Hills,California,United States,91364
18577,358,Isabelle Winston,20-12-1971,F,Professional,0-1 Miles,San Carlos,California,United States,94070
18578,347,Patrick Rogers,11-12-1971,M,Professional,2-5 Miles,Novato,California,United States,94947
18579,536,William Brown,11-03-1977,M,Professional,2-5 Miles,Beaverton,Oregon,United States,97005
18580,52,Emma Anderson,06-10-1980,F,Professional,2-5 Miles,Langley,British Columbia,Canada,V3A 4R2
18581,538,Melinda Dominguez,04-06-1980,F,Professional,2-5 Miles,Clackamas,Oregon,United States,97015-6403
18582,627,Bryan Morgan,25-07-1974,M,Professional,0-1 Miles,Marysville,Washington,United States,98270
18583,634,Luis Kumar,14-01-1975,M,Professional,2-5 Miles,Redmond,Washington,United States,98052
18584,637,Haley Evans,16-07-1985,F,Professional,0-1 Miles,Seattle,Washington,United States,98104
18585,298,Katherine Blue,24-02-1975,F,Professional,0-1 Miles,Bellflower,California,United States,90706
18586,326,Benjamin Patterson,19-02-1975,M,Professional,0-1 Miles,Grossmont,California,United States,91941
18587,612,Monica Arun,01-02-1971,F,Professional,2-5 Miles,Burien,Washington,United States,98168
18588,637,Isabella Rogers,18-05-1971,F,Professional,2-5 Miles,Seattle,Washington,United States,98104
18589,611,Anna Stewart,01-07-1976,F,Professional,0-1 Miles,Bremerton,Washington,United States,98312
18590,301,Valerie Sun,23-03-1971,F,Skilled Manual,2-5 Miles,Burbank,California,United States,91502
18591,337,Eduardo Nelson,09-11-1970,M,Skilled Manual,0-1 Miles,Long Beach,California,United States,90802
18592,545,Mackenzie Evans,09-03-1971,F,Skilled Manual,2-5 Miles,Milwaukie,Oregon,United States,97222
18593,635,Sydney Martinez,31-12-1970,F,Skilled Manual,0-1 Miles,Renton,Washington,United States,98055
18594,301,Kristi Garcia,20-04-1971,F,Skilled Manual,10+ Miles,Burbank,California,United States,91502
18595,59,Marcus Hernandez,02-08-1981,M,Skilled Manual,10+ Miles,Oak Bay,British Columbia,Canada,V8P
18596,310,Gabriella Cooper,11-12-1970,F,Professional,0-1 Miles,Colma,California,United States,94014
18597,374,Isabel Perry,23-06-1976,F,Professional,0-1 Miles,Torrance,California,United States,90505
18598,358,Norimichi Yonekura,16-03-1975,M,Professional,0-1 Miles,San Carlos,California,United States,94070
18599,618,Kyle Simmons,06-10-1969,M,Professional,2-5 Miles,Issaquah,Washington,United States,98027
18600,51,Ashley Gonzales,10-11-1975,F,Skilled Manual,2-5 Miles,Langford,British Columbia,Canada,V9
18601,312,Cynthia Garcia,24-10-1969,F,Skilled Manual,2-5 Miles,Coronado,California,United States,92118
18602,329,Patrick Ramirez,15-11-1975,M,Skilled Manual,5-10 Miles,Imperial Beach,California,United States,91932
18603,53,Gabrielle Henderson,09-03-1975,F,Skilled Manual,5-10 Miles,Metchosin,British Columbia,Canada,V9
18604,52,Paige Alexander,19-11-1969,F,Skilled Manual,2-5 Miles,Langley,British Columbia,Canada,V3A 4R2
18605,612,David Wright,16-05-1970,M,Skilled Manual,2-5 Miles,Burien,Washington,United States,98168
18606,632,Wyatt Green,24-04-1970,M,Skilled Manual,2-5 Miles,Port Orchard,Washington,United States,98366
18607,546,Katherine Taylor,11-12-1969,F,Skilled Manual,2-5 Miles,Oregon City,Oregon,United States,97045
18608,385,Ian Phillips,15-10-1969,M,Skilled Manual,2-5 Miles,Woodland Hills,California,United States,91364
18609,547,Alyssa Cook,08-12-1980,F,Skilled Manual,2-5 Miles,Portland,Oregon,United States,97205
18610,311,Bailey Rivera,10-07-1968,F,Professional,0-1 Miles,Concord,California,United States,94519
18611,548,Taylor Foster,24-02-1969,F,Professional,2-5 Miles,Salem,Oregon,United States,97301
18612,315,Alyssa Flores,16-11-1979,F,Professional,0-1 Miles,Downey,California,United States,90241
18613,315,Cody Murphy,14-05-1974,M,Professional,2-5 Miles,Downey,California,United States,90241
